CIK,Company,Type,Date,complete_text_file_link,html_index,Filing Date,Period of Report,SIC,htm_file_link,State of Inc,State location,Fiscal Year End,filename
1636051,FUSE GROUP HOLDING INC.,10-K,2023-12-27,https://www.sec.gov/Archives/edgar/data/1636051/0001185185-23-001351.txt,https://www.sec.gov/Archives/edgar/data/1636051/0001185185-23-001351-index.html,2023-12-27,2023-09-30,1000,https://www.sec.gov/Archives/edgar/data/1636051/000118518523001351/fusegroup20230930_10k.htm,NV,CA,0930,1636051_10K_2023_0001185185-23-001351.htm
1639327,"Gushen, Inc",10-K,2023-10-04,https://www.sec.gov/Archives/edgar/data/1639327/0001013762-23-001688.txt,https://www.sec.gov/Archives/edgar/data/1639327/0001013762-23-001688-index.html,2023-10-04,2022-09-30,7363,https://www.sec.gov/Archives/edgar/data/1639327/000101376223001688/f10k2022_gusheninc.htm,NV,F4,0930,1639327_10K_2022_0001013762-23-001688.htm
1642363,SEGUIN NATURAL HAIR PRODUCTS INC.,10-K,2023-12-07,https://www.sec.gov/Archives/edgar/data/1642363/0001214659-23-016143.txt,https://www.sec.gov/Archives/edgar/data/1642363/0001214659-23-016143-index.html,2023-12-07,2020-03-31,2844,https://www.sec.gov/Archives/edgar/data/1642363/000121465923016143/q420190331_10k.htm,NVType,A6,,1642363_10K_2020_0001214659-23-016143.htm
1643988,"Loop Media, Inc.",10-K,2023-12-19,https://www.sec.gov/Archives/edgar/data/1643988/0001558370-23-019889.txt,https://www.sec.gov/Archives/edgar/data/1643988/0001558370-23-019889-index.html,2023-12-19,2023-09-30,7363,https://www.sec.gov/Archives/edgar/data/1643988/000155837023019889/lptv-20230930x10k.htm,NV,CA,0930,1643988_10K_2023_0001558370-23-019889.htm
1644378,RMR GROUP INC.,10-K,2023-11-15,https://www.sec.gov/Archives/edgar/data/1644378/0001644378-23-000051.txt,https://www.sec.gov/Archives/edgar/data/1644378/0001644378-23-000051-index.html,2023-11-15,2023-09-30,8742,https://www.sec.gov/Archives/edgar/data/1644378/000164437823000051/rmr-20230930.htm,MD,MA,0930,1644378_10K_2023_0001644378-23-000051.htm
1644903,"cbdMD, Inc.",10-K,2023-12-22,https://www.sec.gov/Archives/edgar/data/1644903/0001437749-23-035228.txt,https://www.sec.gov/Archives/edgar/data/1644903/0001437749-23-035228-index.html,2023-12-22,2023-09-30,2844,https://www.sec.gov/Archives/edgar/data/1644903/000143774923035228/ycbd20230930_10k.htm,NC,NC,0930,1644903_10K_2023_0001437749-23-035228.htm
1645590,Hewlett Packard Enterprise Co,10-K,2023-12-22,https://www.sec.gov/Archives/edgar/data/1645590/0001645590-23-000117.txt,https://www.sec.gov/Archives/edgar/data/1645590/0001645590-23-000117-index.html,2023-12-22,2023-10-31,3570,https://www.sec.gov/Archives/edgar/data/1645590/000164559023000117/hpe-20231031.htm,DE,TX,1031,1645590_10K_2023_0001645590-23-000117.htm
1647822,SavMobi Technology Inc.,10-K,2023-10-02,https://www.sec.gov/Archives/edgar/data/1647822/0001493152-23-034950.txt,https://www.sec.gov/Archives/edgar/data/1647822/0001493152-23-034950-index.html,2023-10-02,2023-05-31,7372,https://www.sec.gov/Archives/edgar/data/1647822/000149315223034950/form10-k.htm,NV,CA,0531,1647822_10K_2023_0001493152-23-034950.htm
1649989,"Outlook Therapeutics, Inc.",10-K,2023-12-22,https://www.sec.gov/Archives/edgar/data/1649989/0001558370-23-020000.txt,https://www.sec.gov/Archives/edgar/data/1649989/0001558370-23-020000-index.html,2023-12-22,2023-09-30,2836,https://www.sec.gov/Archives/edgar/data/1649989/000155837023020000/otlk-20230930x10k.htm,DE,NJ,0930,1649989_10K_2023_0001558370-23-020000.htm
1656501,"BorrowMoney.com, Inc.",10-K,2023-12-14,https://www.sec.gov/Archives/edgar/data/1656501/0001493152-23-044833.txt,https://www.sec.gov/Archives/edgar/data/1656501/0001493152-23-044833-index.html,2023-12-14,2023-08-31,7389,https://www.sec.gov/Archives/edgar/data/1656501/000149315223044833/form10-k.htm,FL,FL,0831,1656501_10K_2023_0001493152-23-044833.htm
1666138,Atkore Inc.,10-K,2023-11-17,https://www.sec.gov/Archives/edgar/data/1666138/0001666138-23-000111.txt,https://www.sec.gov/Archives/edgar/data/1666138/0001666138-23-000111-index.html,2023-11-17,2023-09-30,3690,https://www.sec.gov/Archives/edgar/data/1666138/000166613823000111/atkr-20230930.htm,DE,IL,0930,1666138_10K_2023_0001666138-23-000111.htm
1667313,"Zedge, Inc.",10-K,2023-10-30,https://www.sec.gov/Archives/edgar/data/1667313/0001213900-23-081544.txt,https://www.sec.gov/Archives/edgar/data/1667313/0001213900-23-081544-index.html,2023-10-30,2023-07-31,7372,https://www.sec.gov/Archives/edgar/data/1667313/000121390023081544/f10k2023_zedgeinc.htm,DE,NY,0731,1667313_10K_2023_0001213900-23-081544.htm
1670541,Adient plc,10-K,2023-11-17,https://www.sec.gov/Archives/edgar/data/1670541/0001670541-23-000153.txt,https://www.sec.gov/Archives/edgar/data/1670541/0001670541-23-000153-index.html,2023-11-17,2023-09-30,3714,https://www.sec.gov/Archives/edgar/data/1670541/000167054123000153/adnt-20230930.htm,L2,L2,0930,1670541_10K_2023_0001670541-23-000153.htm
1674862,ASHLAND INC.,10-K,2023-11-17,https://www.sec.gov/Archives/edgar/data/1674862/0000950170-23-064715.txt,https://www.sec.gov/Archives/edgar/data/1674862/0000950170-23-064715-index.html,2023-11-17,2023-09-30,5160,https://www.sec.gov/Archives/edgar/data/1674862/000095017023064715/ash-20230930.htm,DE,DE,0930,1674862_10K_2023_0000950170-23-064715.htm
1674910,VALVOLINE INC,10-K,2023-11-20,https://www.sec.gov/Archives/edgar/data/1674910/0001674910-23-000125.txt,https://www.sec.gov/Archives/edgar/data/1674910/0001674910-23-000125-index.html,2023-11-20,2023-09-30,2990,https://www.sec.gov/Archives/edgar/data/1674910/000167491023000125/vvv-20230930.htm,,KY,0930,1674910_10K_2023_0001674910-23-000125.htm
1675634,"ShiftPixy, Inc.",10-K,2023-12-14,https://www.sec.gov/Archives/edgar/data/1675634/0001477932-23-009152.txt,https://www.sec.gov/Archives/edgar/data/1675634/0001477932-23-009152-index.html,2023-12-14,2023-08-31,7361,https://www.sec.gov/Archives/edgar/data/1675634/000147793223009152/pixy_10k.htm,WY,FL,0831,1675634_10K_2023_0001477932-23-009152.htm
1678848,CAMBELL INTERNATIONAL HOLDING CORP.,10-K,2023-10-19,https://www.sec.gov/Archives/edgar/data/1678848/0001013762-23-005153.txt,https://www.sec.gov/Archives/edgar/data/1678848/0001013762-23-005153-index.html,2023-10-19,2023-06-30,2833,https://www.sec.gov/Archives/edgar/data/1678848/000101376223005153/f10k2023_cambellinter.htm,NV,W1,0630,1678848_10K_2023_0001013762-23-005153.htm
1681622,Varex Imaging Corp,10-K,2023-11-16,https://www.sec.gov/Archives/edgar/data/1681622/0001681622-23-000074.txt,https://www.sec.gov/Archives/edgar/data/1681622/0001681622-23-000074-index.html,2023-11-16,2023-09-29,3679,https://www.sec.gov/Archives/edgar/data/1681622/000168162223000074/vrex-20230929.htm,DE,UT,0929,1681622_10K_2023_0001681622-23-000074.htm
1681769,BRILLIANT N.E.V. CORP.,10-K,2023-11-14,https://www.sec.gov/Archives/edgar/data/1681769/0001520138-23-000494.txt,https://www.sec.gov/Archives/edgar/data/1681769/0001520138-23-000494-index.html,2023-11-14,2023-07-31,2840,https://www.sec.gov/Archives/edgar/data/1681769/000152013823000494/brilliantnevcorp_10k.htm,NV,NV,0731,1681769_10K_2023_0001520138-23-000494.htm
1683252,TOKEN COMMUNITIES LTD.,10-K,2023-10-13,https://www.sec.gov/Archives/edgar/data/1683252/0001477932-23-007616.txt,https://www.sec.gov/Archives/edgar/data/1683252/0001477932-23-007616-index.html,2023-10-13,2023-06-30,7374,https://www.sec.gov/Archives/edgar/data/1683252/000147793223007616/tkcm_10k.htm,DE,FL,0630,1683252_10K_2023_0001477932-23-007616.htm
1687221,"REV Group, Inc.",10-K,2023-12-13,https://www.sec.gov/Archives/edgar/data/1687221/0000950170-23-069876.txt,https://www.sec.gov/Archives/edgar/data/1687221/0000950170-23-069876-index.html,2023-12-13,2023-10-31,3711,https://www.sec.gov/Archives/edgar/data/1687221/000095017023069876/revg-20231031.htm,DE,WI,1031,1687221_10K_2023_0000950170-23-069876.htm
1696195,KINETIC GROUP INC.,10-K,2023-11-16,https://www.sec.gov/Archives/edgar/data/1696195/0001477932-23-008560.txt,https://www.sec.gov/Archives/edgar/data/1696195/0001477932-23-008560-index.html,2023-11-16,2023-09-30,7310,https://www.sec.gov/Archives/edgar/data/1696195/000147793223008560/knit_10k.htm,NV,FL,0930,1696195_10K_2023_0001477932-23-008560.htm
1700844,EvoAir Holdings Inc.,10-K,2023-12-14,https://www.sec.gov/Archives/edgar/data/1700844/0001493152-23-044857.txt,https://www.sec.gov/Archives/edgar/data/1700844/0001493152-23-044857-index.html,2023-12-14,2023-08-31,3585,https://www.sec.gov/Archives/edgar/data/1700844/000149315223044857/form10-k.htm,NV,N8,0831,1700844_10K_2023_0001493152-23-044857.htm
1702744,Simply Good Foods Co,10-K,2023-10-24,https://www.sec.gov/Archives/edgar/data/1702744/0001702744-23-000098.txt,https://www.sec.gov/Archives/edgar/data/1702744/0001702744-23-000098-index.html,2023-10-24,2023-08-26,2000,https://www.sec.gov/Archives/edgar/data/1702744/000170274423000098/atk-20230826.htm,,CO,0826,1702744_10K_2023_0001702744-23-000098.htm
1713863,"Rafael Holdings, Inc.",10-K,2023-10-30,https://www.sec.gov/Archives/edgar/data/1713863/0001213900-23-081589.txt,https://www.sec.gov/Archives/edgar/data/1713863/0001213900-23-081589-index.html,2023-10-30,2023-07-31,6500,https://www.sec.gov/Archives/edgar/data/1713863/000121390023081589/f10k2023_rafaelhold.htm,DE,NJ,0731,1713863_10K_2023_0001213900-23-081589.htm
1714367,"SigmaRenoPro, Inc.",10-K,2023-11-30,https://www.sec.gov/Archives/edgar/data/1714367/0001683168-23-008537.txt,https://www.sec.gov/Archives/edgar/data/1714367/0001683168-23-008537-index.html,2023-11-30,2021-06-30,7200,https://www.sec.gov/Archives/edgar/data/1714367/000168316823008537/sigmarenopro_10k-063021.htm,NV,FL,0630,1714367_10K_2021_0001683168-23-008537.htm
1714367,"SigmaRenoPro, Inc.",10-K,2023-11-30,https://www.sec.gov/Archives/edgar/data/1714367/0001683168-23-008545.txt,https://www.sec.gov/Archives/edgar/data/1714367/0001683168-23-008545-index.html,2023-11-30,2022-06-30,7200,https://www.sec.gov/Archives/edgar/data/1714367/000168316823008545/sigmar_i10k-063022.htm,NV,FL,0630,1714367_10K_2022_0001683168-23-008545.htm
1714367,"SigmaRenoPro, Inc.",10-K,2023-11-30,https://www.sec.gov/Archives/edgar/data/1714367/0001683168-23-008553.txt,https://www.sec.gov/Archives/edgar/data/1714367/0001683168-23-008553-index.html,2023-11-30,2023-06-30,7200,https://www.sec.gov/Archives/edgar/data/1714367/000168316823008553/sigmarenopro_i10k-063023.htm,NV,FL,0630,1714367_10K_2023_0001683168-23-008553.htm
1715268,"Golub Capital BDC 3, Inc.",10-K,2023-11-30,https://www.sec.gov/Archives/edgar/data/1715268/0001715268-23-000090.txt,https://www.sec.gov/Archives/edgar/data/1715268/0001715268-23-000090-index.html,2023-11-30,2023-09-30,,https://www.sec.gov/Archives/edgar/data/1715268/000171526823000090/gbdc3-20230930.htm,MD,NY,0930,1715268_10K_2023_0001715268-23-000090.htm
1715611,BODY & MIND INC.,10-K,2023-11-14,https://www.sec.gov/Archives/edgar/data/1715611/0001640334-23-002116.txt,https://www.sec.gov/Archives/edgar/data/1715611/0001640334-23-002116-index.html,2023-11-14,2023-07-31,2834,https://www.sec.gov/Archives/edgar/data/1715611/000164033423002116/bmmj_10k.htm,NV,A1,0731,1715611_10K_2023_0001640334-23-002116.htm
1718227,"Construction Partners, Inc.",10-K,2023-11-29,https://www.sec.gov/Archives/edgar/data/1718227/0001718227-23-000081.txt,https://www.sec.gov/Archives/edgar/data/1718227/0001718227-23-000081-index.html,2023-11-29,2023-09-30,1600,https://www.sec.gov/Archives/edgar/data/1718227/000171822723000081/road-20230930.htm,DE,AL,0930,1718227_10K_2023_0001718227-23-000081.htm
1721056,HOOPS SCOUTING USA,10-K,2023-12-08,https://www.sec.gov/Archives/edgar/data/1721056/0001477932-23-009040.txt,https://www.sec.gov/Archives/edgar/data/1721056/0001477932-23-009040-index.html,2023-12-08,2023-06-30,7374,https://www.sec.gov/Archives/edgar/data/1721056/000147793223009040/hosu_10k.htm,WY,CA,0630,1721056_10K_2023_0001477932-23-009040.htm
1728688,"i3 Verticals, Inc.",10-K,2023-11-22,https://www.sec.gov/Archives/edgar/data/1728688/0001728688-23-000048.txt,https://www.sec.gov/Archives/edgar/data/1728688/0001728688-23-000048-index.html,2023-11-22,2023-09-30,7389,https://www.sec.gov/Archives/edgar/data/1728688/000172868823000048/iiiv-20230930.htm,DE,TN,0930,1728688_10K_2023_0001728688-23-000048.htm
1730168,Broadcom Inc.,10-K,2023-12-14,https://www.sec.gov/Archives/edgar/data/1730168/0001730168-23-000096.txt,https://www.sec.gov/Archives/edgar/data/1730168/0001730168-23-000096-index.html,2023-12-14,2023-10-29,3674,https://www.sec.gov/Archives/edgar/data/1730168/000173016823000096/avgo-20231029.htm,,CA,1029,1730168_10K_2023_0001730168-23-000096.htm
1732845,WestRock Co,10-K,2023-11-17,https://www.sec.gov/Archives/edgar/data/1732845/0000950170-23-064855.txt,https://www.sec.gov/Archives/edgar/data/1732845/0000950170-23-064855-index.html,2023-11-17,2023-09-30,2650,https://www.sec.gov/Archives/edgar/data/1732845/000095017023064855/wrk-20230930.htm,DE,GA,0930,1732845_10K_2023_0000950170-23-064855.htm
1734713,"BrightView Holdings, Inc.",10-K,2023-11-16,https://www.sec.gov/Archives/edgar/data/1734713/0000950170-23-064336.txt,https://www.sec.gov/Archives/edgar/data/1734713/0000950170-23-064336-index.html,2023-11-16,2023-09-30,0700,https://www.sec.gov/Archives/edgar/data/1734713/000095017023064336/bv-20230930.htm,DE,PA,0930,1734713_10K_2023_0000950170-23-064336.htm
1741257,"BANGFU TECHNOLOGY GROUP CO., LTD.",10-K,2023-10-13,https://www.sec.gov/Archives/edgar/data/1741257/0001731122-23-001899.txt,https://www.sec.gov/Archives/edgar/data/1741257/0001731122-23-001899-index.html,2023-10-13,2023-06-30,7372,https://www.sec.gov/Archives/edgar/data/1741257/000173112223001899/e5127_10k.htm,NV,F4,0630,1741257_10K_2023_0001731122-23-001899.htm
1744489,Walt Disney Co,10-K,2023-11-21,https://www.sec.gov/Archives/edgar/data/1744489/0001744489-23-000216.txt,https://www.sec.gov/Archives/edgar/data/1744489/0001744489-23-000216-index.html,2023-11-21,2023-09-30,7990,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000216/dis-20230930.htm,DE,CA,0930,1744489_10K_2023_0001744489-23-000216.htm
1746119,MU GLOBAL HOLDING Ltd,10-K,2023-10-30,https://www.sec.gov/Archives/edgar/data/1746119/0001493152-23-038583.txt,https://www.sec.gov/Archives/edgar/data/1746119/0001493152-23-038583-index.html,2023-10-30,2023-07-31,7200,https://www.sec.gov/Archives/edgar/data/1746119/000149315223038583/form10-k.htm,NV,F5,0731,1746119_10K_2023_0001493152-23-038583.htm
1748945,Grayscale Horizen Trust (ZEN),10-K,2023-11-22,https://www.sec.gov/Archives/edgar/data/1748945/0000950170-23-065642.txt,https://www.sec.gov/Archives/edgar/data/1748945/0000950170-23-065642-index.html,2023-11-22,2023-09-30,6199,https://www.sec.gov/Archives/edgar/data/1748945/000095017023065642/hzen-20230930.htm,DE,CT,0930,1748945_10K_2023_0000950170-23-065642.htm
1749849,Organic Agricultural Co Ltd,10-K,2023-11-17,https://www.sec.gov/Archives/edgar/data/1749849/0001213900-23-088393.txt,https://www.sec.gov/Archives/edgar/data/1749849/0001213900-23-088393-index.html,2023-11-17,2023-03-31,0100,https://www.sec.gov/Archives/edgar/data/1749849/000121390023088393/f10k2023_organicagri.htm,NV,F4,0331,1749849_10K_2023_0001213900-23-088393.htm
1750777,"Hawkeye Systems, Inc.",10-K,2023-10-17,https://www.sec.gov/Archives/edgar/data/1750777/0001477932-23-007680.txt,https://www.sec.gov/Archives/edgar/data/1750777/0001477932-23-007680-index.html,2023-10-17,2023-06-30,3861,https://www.sec.gov/Archives/edgar/data/1750777/000147793223007680/hwke_10k.htm,NV,GA,0630,1750777_10K_2023_0001477932-23-007680.htm
1755058,ATIF Holdings Ltd,10-K,2023-11-13,https://www.sec.gov/Archives/edgar/data/1755058/0001213900-23-086177.txt,https://www.sec.gov/Archives/edgar/data/1755058/0001213900-23-086177-index.html,2023-11-13,2023-07-31,8742,https://www.sec.gov/Archives/edgar/data/1755058/000121390023086177/f10k2023_atifhold.htm,D8,F4,0731,1755058_10K_2023_0001213900-23-086177.htm
1755101,APPlife Digital Solutions Inc,10-K,2023-10-02,https://www.sec.gov/Archives/edgar/data/1755101/0001096906-23-001883.txt,https://www.sec.gov/Archives/edgar/data/1755101/0001096906-23-001883-index.html,2023-10-02,2023-06-30,7374,https://www.sec.gov/Archives/edgar/data/1755101/000109690623001883/alds-20230630.htm,NV,CA,0630,1755101_10K_2023_0001096906-23-001883.htm
1761325,Grayscale Stellar Lumens Trust (XLM),10-K,2023-11-22,https://www.sec.gov/Archives/edgar/data/1761325/0000950170-23-065631.txt,https://www.sec.gov/Archives/edgar/data/1761325/0000950170-23-065631-index.html,2023-11-22,2023-09-30,6221,https://www.sec.gov/Archives/edgar/data/1761325/000095017023065631/gxlm-20230930.htm,DE,CT,0930,1761325_10K_2023_0000950170-23-065631.htm
1763925,CoJax Oil & Gas Corp,10-K,2023-11-20,https://www.sec.gov/Archives/edgar/data/1763925/0001763925-23-000006.txt,https://www.sec.gov/Archives/edgar/data/1763925/0001763925-23-000006-index.html,2023-11-20,2022-12-31,1311,https://www.sec.gov/Archives/edgar/data/1763925/000176392523000006/cojax_2022_10k_11-17-23.htm,VA,VA,1231,1763925_10K_2022_0001763925-23-000006.htm
1765651,Pacific Sports Exchange Inc.,10-K,2023-11-28,https://www.sec.gov/Archives/edgar/data/1765651/0001640334-23-002246.txt,https://www.sec.gov/Archives/edgar/data/1765651/0001640334-23-002246-index.html,2023-11-28,2023-08-31,5940,https://www.sec.gov/Archives/edgar/data/1765651/000164033423002246/pse_10k.htm,DE,FL,0831,1765651_10K_2023_0001640334-23-002246.htm
1768267,Cerence Inc.,10-K,2023-11-29,https://www.sec.gov/Archives/edgar/data/1768267/0000950170-23-066654.txt,https://www.sec.gov/Archives/edgar/data/1768267/0000950170-23-066654-index.html,2023-11-29,2023-09-30,7372,https://www.sec.gov/Archives/edgar/data/1768267/000095017023066654/crnc-20230930.htm,DE,MA,0930,1768267_10K_2023_0000950170-23-066654.htm
1772016,"BELLRING BRANDS, INC.",10-K,2023-11-21,https://www.sec.gov/Archives/edgar/data/1772016/0001772016-23-000091.txt,https://www.sec.gov/Archives/edgar/data/1772016/0001772016-23-000091-index.html,2023-11-21,2023-09-30,2000,https://www.sec.gov/Archives/edgar/data/1772016/000177201623000091/brbr-20230930.htm,,MO,0930,1772016_10K_2023_0001772016-23-000091.htm
1772177,"KURA SUSHI USA, INC.",10-K,2023-11-09,https://www.sec.gov/Archives/edgar/data/1772177/0000950170-23-061336.txt,https://www.sec.gov/Archives/edgar/data/1772177/0000950170-23-061336-index.html,2023-11-09,2023-08-31,5812,https://www.sec.gov/Archives/edgar/data/1772177/000095017023061336/krus-20230831.htm,DE,CA,0831,1772177_10K_2023_0000950170-23-061336.htm
1772921,OneWater Marine Inc.,10-K,2023-12-14,https://www.sec.gov/Archives/edgar/data/1772921/0001772921-23-000087.txt,https://www.sec.gov/Archives/edgar/data/1772921/0001772921-23-000087-index.html,2023-12-14,2023-09-30,5531,https://www.sec.gov/Archives/edgar/data/1772921/000177292123000087/onew-20230930.htm,DE,GA,0930,1772921_10K_2023_0001772921-23-000087.htm
1775194,"UPEXI, INC.",10-K,2023-10-03,https://www.sec.gov/Archives/edgar/data/1775194/0001477932-23-007307.txt,https://www.sec.gov/Archives/edgar/data/1775194/0001477932-23-007307-index.html,2023-10-03,2023-06-30,2833,https://www.sec.gov/Archives/edgar/data/1775194/000147793223007307/upxi_10k.htm,NV,FL,0630,1775194_10K_2023_0001477932-23-007307.htm
1782754,AZEK Co Inc.,10-K,2023-11-29,https://www.sec.gov/Archives/edgar/data/1782754/0000950170-23-066594.txt,https://www.sec.gov/Archives/edgar/data/1782754/0000950170-23-066594-index.html,2023-11-29,2023-09-30,3089,https://www.sec.gov/Archives/edgar/data/1782754/000095017023066594/azek-20230930.htm,DE,IL,0930,1782754_10K_2023_0000950170-23-066594.htm
1785493,Phoenix Plus Corp.,10-K,2023-10-30,https://www.sec.gov/Archives/edgar/data/1785493/0001493152-23-038585.txt,https://www.sec.gov/Archives/edgar/data/1785493/0001493152-23-038585-index.html,2023-10-30,2023-07-31,1700,https://www.sec.gov/Archives/edgar/data/1785493/000149315223038585/form10-k.htm,NV,N8,0731,1785493_10K_2023_0001493152-23-038585.htm
1787412,"WB Burgers Asia, Inc.",10-K,2023-12-29,https://www.sec.gov/Archives/edgar/data/1787412/0001599916-23-000295.txt,https://www.sec.gov/Archives/edgar/data/1787412/0001599916-23-000295-index.html,2023-12-29,2023-07-31,5812,https://www.sec.gov/Archives/edgar/data/1787412/000159991623000295/wbba10k_23f.htm,NV,M0,0731,1787412_10K_2023_0001599916-23-000295.htm
1788717,F45 Training Holdings Inc.,10-K,2023-10-23,https://www.sec.gov/Archives/edgar/data/1788717/0001788717-23-000053.txt,https://www.sec.gov/Archives/edgar/data/1788717/0001788717-23-000053-index.html,2023-10-23,2022-12-31,5040,https://www.sec.gov/Archives/edgar/data/1788717/000178871723000053/fxlv-20221231.htm,DE,CA,1231,1788717_10K_2022_0001788717-23-000053.htm
1800637,Agrify Corp,10-K,2023-11-28,https://www.sec.gov/Archives/edgar/data/1800637/0001213900-23-090353.txt,https://www.sec.gov/Archives/edgar/data/1800637/0001213900-23-090353-index.html,2023-11-28,2022-12-31,0700,https://www.sec.gov/Archives/edgar/data/1800637/000121390023090353/f10k2022_agrify.htm,NV,MA,1231,1800637_10K_2022_0001213900-23-090353.htm
1802974,"Mission Produce, Inc.",10-K,2023-12-21,https://www.sec.gov/Archives/edgar/data/1802974/0001802974-23-000037.txt,https://www.sec.gov/Archives/edgar/data/1802974/0001802974-23-000037-index.html,2023-12-21,2023-10-31,0700,https://www.sec.gov/Archives/edgar/data/1802974/000180297423000037/avo-20231031.htm,DE,CA,1031,1802974_10K_2023_0001802974-23-000037.htm
1807166,Amesite Inc.,10-K,2023-10-06,https://www.sec.gov/Archives/edgar/data/1807166/0001213900-23-081208.txt,https://www.sec.gov/Archives/edgar/data/1807166/0001213900-23-081208-index.html,2023-10-06,2023-06-30,7372,https://www.sec.gov/Archives/edgar/data/1807166/000121390023081208/f10k2023_amesiteinc.htm,DE,MI,0630,1807166_10K_2023_0001213900-23-081208.htm
1818550,Incordex Corp.,10-K,2023-10-10,https://www.sec.gov/Archives/edgar/data/1818550/0001477932-23-007468.txt,https://www.sec.gov/Archives/edgar/data/1818550/0001477932-23-007468-index.html,2023-10-10,2023-06-30,7200,https://www.sec.gov/Archives/edgar/data/1818550/000147793223007468/incordex_10k.htm,NV,X0,0630,1818550_10K_2023_0001477932-23-007468.htm
1821806,"Leslie's, Inc.",10-K,2023-11-29,https://www.sec.gov/Archives/edgar/data/1821806/0000950170-23-066773.txt,https://www.sec.gov/Archives/edgar/data/1821806/0000950170-23-066773-index.html,2023-11-29,2023-09-30,5990,https://www.sec.gov/Archives/edgar/data/1821806/000095017023066773/lesl-20230930.htm,DE,AZ,0930,1821806_10K_2023_0000950170-23-066773.htm
1822145,Presto Automation Inc.,10-K,2023-10-11,https://www.sec.gov/Archives/edgar/data/1822145/0001558370-23-016336.txt,https://www.sec.gov/Archives/edgar/data/1822145/0001558370-23-016336-index.html,2023-10-11,2023-06-30,7372,https://www.sec.gov/Archives/edgar/data/1822145/000155837023016336/prst-20230630x10k.htm,DE,CT,0630,1822145_10K_2023_0001558370-23-016336.htm
1822372,Streetex Corp.,10-K,2023-10-16,https://www.sec.gov/Archives/edgar/data/1822372/0001822372-23-000013.txt,https://www.sec.gov/Archives/edgar/data/1822372/0001822372-23-000013-index.html,2023-10-16,2023-06-30,7310,https://www.sec.gov/Archives/edgar/data/1822372/000182237223000013/ssrt_10k30062023.htm,NV,2M,0630,1822372_10K_2023_0001822372-23-000013.htm
1823584,ALLIANCE ENTERTAINMENT HOLDING CORP,10-K,2023-10-19,https://www.sec.gov/Archives/edgar/data/1823584/0001410578-23-002149.txt,https://www.sec.gov/Archives/edgar/data/1823584/0001410578-23-002149-index.html,2023-10-19,2023-06-30,5099,https://www.sec.gov/Archives/edgar/data/1823584/000141057823002149/aent-20230630x10k.htm,DE,FL,0630,1823584_10K_2023_0001410578-23-002149.htm
1828588,"Hanover Bancorp, Inc. /NY",10-K,2023-12-21,https://www.sec.gov/Archives/edgar/data/1828588/0001558370-23-019964.txt,https://www.sec.gov/Archives/edgar/data/1828588/0001558370-23-019964-index.html,2023-12-21,2023-09-30,6022,https://www.sec.gov/Archives/edgar/data/1828588/000155837023019964/hnvr-20230930x10k.htm,NY,NY,0930,1828588_10K_2023_0001558370-23-019964.htm
1828739,Azzurro Solutions Corp.,10-K,2023-11-30,https://www.sec.gov/Archives/edgar/data/1828739/0001477932-23-008872.txt,https://www.sec.gov/Archives/edgar/data/1828739/0001477932-23-008872-index.html,2023-11-30,2023-09-30,5099,https://www.sec.gov/Archives/edgar/data/1828739/000147793223008872/azzurro_10k.htm,NV,2N,0930,1828739_10K_2023_0001477932-23-008872.htm
1829311,"BITMINE IMMERSION TECHNOLOGIES, INC.",10-K,2023-12-14,https://www.sec.gov/Archives/edgar/data/1829311/0001683168-23-008832.txt,https://www.sec.gov/Archives/edgar/data/1829311/0001683168-23-008832-index.html,2023-12-14,2023-08-31,6199,https://www.sec.gov/Archives/edgar/data/1829311/000168316823008832/bitmine_i10k-083123.htm,DE,GA,0831,1829311_10K_2023_0001683168-23-008832.htm
1834045,"Vintage Wine Estates, Inc.",10-K,2023-10-13,https://www.sec.gov/Archives/edgar/data/1834045/0000950170-23-053342.txt,https://www.sec.gov/Archives/edgar/data/1834045/0000950170-23-053342-index.html,2023-10-13,2023-06-30,2080,https://www.sec.gov/Archives/edgar/data/1834045/000095017023053342/vwe-20230630.htm,,NV,0630,1834045_10K_2023_0000950170-23-053342.htm
1837240,Symbotic Inc.,10-K,2023-12-11,https://www.sec.gov/Archives/edgar/data/1837240/0001837240-23-000189.txt,https://www.sec.gov/Archives/edgar/data/1837240/0001837240-23-000189-index.html,2023-12-11,2023-09-30,3569,https://www.sec.gov/Archives/edgar/data/1837240/000183724023000189/sym-20230930.htm,,MA,0930,1837240_10K_2023_0001837240-23-000189.htm
1839608,"Getaround, Inc",10-K,2023-11-16,https://www.sec.gov/Archives/edgar/data/1839608/0000950170-23-064515.txt,https://www.sec.gov/Archives/edgar/data/1839608/0000950170-23-064515-index.html,2023-11-16,2022-12-31,7510,https://www.sec.gov/Archives/edgar/data/1839608/000095017023064515/getr-20221231.htm,DE,CA,1231,1839608_10K_2022_0000950170-23-064515.htm
1840225,Fusion Acquisition Corp. II,10-K,2023-11-01,https://www.sec.gov/Archives/edgar/data/1840225/0001213900-23-082200.txt,https://www.sec.gov/Archives/edgar/data/1840225/0001213900-23-082200-index.html,2023-11-01,2022-12-31,6770,https://www.sec.gov/Archives/edgar/data/1840225/000121390023082200/f10k2022_fusionacqcorp2.htm,,NY,1231,1840225_10K_2022_0001213900-23-082200.htm
